Timestamp(UTC), Latitude, Longitude, Wave Height(meters), Wave Direction(degrees T), Average Wave Period(seconds), Dominant Wave Period(seconds)
2012-01-18 22:00:00, 31.6043, -137.8019,  2.1, 283,  5.0,  9.8
2012-01-18 22:30:00, 31.5988, -137.8147,  2.4, 297,  5.4,  9.1
2012-01-18 23:00:00, 31.5939, -137.8264,  2.3, 281,  5.7,  9.8
2012-01-19 00:00:00, 31.5836, -137.8506,  2.4, 189,  5.4,  6.1
2012-01-19 00:30:00, 31.5784, -137.8630,  2.3, 265,  5.6,  9.8
2012-01-19 01:00:00, 31.5735, -137.8747,  2.4, 193,  5.1,  6.1
2012-01-19 01:30:00, 31.5689, -137.8856,  2.4, 215,  5.9,  6.4
2012-01-19 02:00:00, 31.5644, -137.8963,  2.4, 184,  5.7,  6.1
2012-01-19 02:30:00, 31.5598, -137.9070,  2.3, 308,  5.9,  9.8
2012-01-19 03:00:00, 31.5558, -137.9165,  2.4, 215,  5.3,  5.8
2012-01-19 03:30:00, 31.5520, -137.9251,  2.4, 251,  5.7,  8.5
2012-01-19 04:00:00, 31.5485, -137.9335,  2.4, 202,  5.4,  6.4
2012-01-19 04:30:00, 31.5448, -137.9426,  2.9, 207,  5.7,  5.8
2012-01-19 05:00:00, 31.5411, -137.9512,  2.4, 278,  5.5,  9.1
2012-01-19 05:30:00, 31.5381, -137.9592,  2.7, 251,  6.4,  9.1
2012-01-19 06:00:00, 31.5338, -137.9685,  2.5, 293,  5.9,  9.1
2012-01-19 06:30:00, 31.5297, -137.9782,  2.6, 272,  6.2,  9.1
2012-01-19 07:00:00, 31.5256, -137.9878,  2.7, 215,  6.1,  6.4
2012-01-19 07:30:00, 31.5216, -137.9972,  2.6, 273,  6.1,  9.1
2012-01-19 08:00:00, 31.5171, -138.0078,  2.8, 268,  6.0, 10.7
2012-01-19 08:30:00, 31.5124, -138.0190,  2.4, 281,  5.9, 10.7
2012-01-19 09:00:00, 31.5077, -138.0302,  2.9, 287,  5.2,  9.1
2012-01-19 09:30:00, 31.5030, -138.0411,  3.1, 286,  6.0,  9.1
2012-01-19 10:00:00, 31.4983, -138.0524,  3.6, 264,  6.4, 11.6
2012-01-19 10:30:00, 31.4932, -138.0645,  3.0, 197,  5.6,  6.1
2012-01-19 11:00:00, 31.4881, -138.0764,  3.3, 274,  5.9,  9.1
2012-01-19 11:30:00, 31.4831, -138.0883,  3.4, 272,  5.7, 10.7
2012-01-19 12:00:00, 31.4782, -138.0997,  3.4, 299,  7.0, 11.6
2012-01-19 12:30:00, 31.4733, -138.1112,  3.1, 273,  5.7, 11.6
2012-01-19 13:00:00, 31.4691, -138.1211,  3.0, 294,  6.3, 11.6
2012-01-19 13:30:00, 31.4644, -138.1324,  2.9, 293,  5.8, 11.6
2012-01-19 14:00:00, 31.4596, -138.1438,  3.3, 286,  6.4, 11.6
2012-01-21 21:30:00, 30.8507, -139.5714,  4.8, 317, 10.8, 10.7
2012-01-21 22:00:00, 30.8462, -139.5818,  4.5, 294,  9.3, 10.7
2012-01-21 22:30:00, 30.8418, -139.5923,  3.5, 289,  7.6, 14.2
2012-01-21 23:00:00, 30.8375, -139.6023,  3.8, 286,  8.9, 14.2
2012-01-21 23:30:00, 30.8333, -139.6119,  3.6, 309,  7.1, 11.6
2012-01-22 00:00:00, 30.8293, -139.6211,  3.7, 296,  8.6, 11.6
2012-01-22 00:30:00, 30.8256, -139.6297,  3.0, 308,  8.5, 12.8
2012-01-22 01:00:00, 30.8220, -139.6380,  2.6, 303,  6.8,  9.1
2012-01-22 01:30:00, 30.8185, -139.6464,  3.2, 267,  8.5, 14.2
2012-01-22 02:00:00, 30.8149, -139.6548,  2.6, 280,  6.5, 11.6
2012-01-22 02:30:00, 30.8114, -139.6630,  3.8, 300,  9.7, 14.2
2012-01-22 03:00:00, 30.8076, -139.6715,  2.9, 295,  7.1, 14.2
2012-01-22 03:30:00, 30.8037, -139.6810,  3.5, 303,  8.3, 12.8
2012-01-22 04:00:00, 30.7994, -139.6908,  3.2, 286,  8.3, 11.6
2012-01-22 04:30:00, 30.7950, -139.7010,  3.9, 293,  9.7, 14.2
2012-01-22 05:00:00, 30.7907, -139.7107,  2.6, 326,  7.4, 11.6
2012-01-22 05:30:00, 30.7866, -139.7206,  3.2, 279,  7.9, 12.8
2012-01-22 06:00:00, 30.7824, -139.7301,  2.7, 305,  8.3, 10.7
2012-01-22 06:30:00, 30.7783, -139.7401,  3.1, 277,  7.4, 14.2
2012-01-22 07:00:00, 30.7737, -139.7506,  3.0, 269,  6.7, 12.8
2012-01-22 07:30:00, 30.7687, -139.7623,  2.9, 290,  6.3, 12.8
2012-01-22 08:00:00, 30.7634, -139.7744,  3.5, 285,  8.9, 14.2
2012-01-22 08:30:00, 30.7584, -139.7860,  2.5, 289,  6.9, 11.6
2012-01-22 09:00:00, 30.7538, -139.7970,  3.6, 284,  8.0, 12.8
2012-01-22 09:30:00, 30.7496, -139.8072,  3.0, 271,  6.7, 12.8
2012-01-22 10:00:00, 30.7449, -139.8175,  3.4, 295,  9.7, 12.8
2012-01-22 10:30:00, 30.7404, -139.8279,  2.9, 288,  7.5, 12.8
2012-01-22 11:00:00, 30.7360, -139.8383,  3.5, 272,  7.4, 12.8
2012-01-22 11:30:00, 30.7317, -139.8483,  2.8, 316,  6.7, 12.8
2012-01-22 12:00:00, 30.7274, -139.8582,  4.0, 287,  8.9, 12.8
2012-01-22 12:30:00, 30.7235, -139.8675,  3.6, 294,  7.7, 12.8
2012-01-22 13:00:00, 30.7197, -139.8760,  3.5, 303, 10.4, 12.8
2012-01-22 13:30:00, 30.7161, -139.8844,  3.4, 296,  8.8, 12.8
2012-01-22 14:00:00, 30.7124, -139.8931,  3.6, 291,  7.6, 12.8
2012-01-22 23:00:00, 30.6445, -140.0508,  3.6, 299,  8.1, 11.6
2012-01-22 23:30:00, 30.6408, -140.0592,  2.9, 318,  6.4,  9.8
2012-01-23 00:00:00, 30.6368, -140.0686,  2.6, 269,  6.7, 12.8
2012-01-23 00:30:00, 30.6325, -140.0787,  2.9, 318,  6.3, 11.6
2012-01-23 01:00:00, 30.6280, -140.0890,  3.3, 331,  9.4, 12.8
2012-01-23 01:30:00, 30.6231, -140.1002,  3.1, 320,  8.3, 11.6
2012-01-23 02:00:00, 30.6183, -140.1116,  3.1, 331,  8.8, 11.6
2012-01-23 02:30:00, 30.6137, -140.1222,  2.9, 307,  6.7, 10.7
2012-01-23 03:00:00, 30.6090, -140.1331,  2.5, 324,  6.5, 12.8
2012-01-23 03:30:00, 30.6040, -140.1448,  3.0, 321,  6.8, 11.6
2012-01-23 04:00:00, 30.5991, -140.1560,  2.7, 307,  7.4,  9.8
2012-01-23 04:30:00, 30.5938, -140.1682,  2.6, 334,  7.8, 11.6
2012-01-23 05:00:00, 30.5887, -140.1801,  2.6, 311,  6.6,  9.8
2012-01-23 05:30:00, 30.5834, -140.1925,  3.1, 312,  9.1, 11.6
2012-01-23 06:00:00, 30.5775, -140.2064,  3.6, 320,  9.4, 12.8
2012-01-23 06:30:00, 30.5712, -140.2207,  3.1, 306,  8.0, 12.8
2012-01-23 07:00:00, 30.5656, -140.2336,  3.4, 332,  7.7, 11.6
2012-01-23 07:30:00, 30.5599, -140.2467,  2.9, 344,  7.5, 12.8
2012-01-23 08:00:00, 30.5543, -140.2600,  3.8, 339, 11.2, 12.8
2012-01-23 08:30:00, 30.5486, -140.2729,  3.3, 316,  9.4, 11.6
2012-01-23 09:00:00, 30.5432, -140.2855,  3.6, 332,  8.0, 11.6
2012-01-23 09:30:00, 30.5379, -140.2976,  2.8, 331,  8.3, 12.8
2012-01-23 10:00:00, 30.5328, -140.3093,  3.3, 312,  8.0, 10.7
2012-01-23 10:30:00, 30.5280, -140.3209,  3.0, 313,  9.3, 11.6
2012-01-23 11:00:00, 30.5230, -140.3325,  3.1, 325,  7.8, 12.8
2012-01-23 11:30:00, 30.5179, -140.3441,  3.1, 328,  8.4, 12.8
2012-01-23 12:00:00, 30.5132, -140.3548,  3.2, 314,  8.8, 12.8
2012-01-23 12:30:00, 30.5085, -140.3656,  3.0, 291,  8.2,  9.1
2012-01-23 13:00:00, 30.5037, -140.3771,  2.6, 296,  7.4, 11.6
2012-01-23 13:30:00, 30.4986, -140.3886,  3.4, 311,  8.4, 11.6
2012-01-23 14:00:00, 30.4936, -140.4004,  2.9, 320,  7.6, 11.6
2012-01-23 14:30:00, 30.4886, -140.4119,  2.9, 331,  7.8, 12.8
2012-01-23 15:00:00, 30.4837, -140.4233,  2.5, 301,  7.0, 10.7
2012-01-23 15:30:00, 30.4788, -140.4344,  2.9, 337,  7.3, 11.6
2012-01-23 16:00:00, 30.4746, -140.4443,  3.5, 310,  9.1, 11.6
2012-01-23 16:30:00, 30.4700, -140.4550,  3.6, 314,  9.3, 10.7
2012-01-23 17:00:00, 30.4654, -140.4656,  2.8, 276,  7.1, 11.6
2012-01-23 17:30:00, 30.4610, -140.4756,  3.3, 319,  8.4, 11.6
2012-01-23 18:00:00, 30.4567, -140.4853,  2.9, 309,  9.2, 12.8
2012-01-23 18:30:00, 30.4526, -140.4953,  2.3, 315,  7.9, 12.8
2012-01-23 19:00:00, 30.4486, -140.5043,  2.5, 276,  7.5, 11.6
2012-01-23 19:30:00, 30.4448, -140.5131,  3.0, 310,  9.4, 10.7
2012-01-23 20:00:00, 30.4409, -140.5224,  2.7, 305,  7.9,  9.8
2012-01-23 20:30:00, 30.4363, -140.5327,  3.0, 291,  8.3, 10.7
2012-01-23 21:00:00, 30.4318, -140.5432,  2.6, 288,  9.1, 10.7
2012-01-23 21:30:00, 30.4272, -140.5536,  3.2, 329,  9.1, 12.8
2012-01-23 22:00:00, 30.4222, -140.5652,  2.7, 323,  8.9, 11.6
2012-01-23 22:30:00, 30.4168, -140.5778,  2.9, 329,  8.2, 12.8
2012-01-23 23:00:00, 30.4111, -140.5910,  3.0, 317,  7.7, 12.8
2012-01-23 23:30:00, 30.4053, -140.6042,  2.6, 341,  7.8, 12.8
2012-01-24 00:00:00, 30.3991, -140.6185,  3.3, 334,  9.0, 12.8
2012-01-24 00:30:00, 30.3928, -140.6332,  2.8, 298,  8.3, 11.6
2012-01-24 01:00:00, 30.3866, -140.6476,  2.7,   1,  9.0, 12.8
2012-01-24 01:30:00, 30.3805, -140.6616,  3.2, 303,  7.9,  9.8
2012-01-24 02:00:00, 30.3747, -140.6750,  2.6, 358,  8.6, 14.2
2012-01-24 02:30:00, 30.3689, -140.6885,  3.7, 328,  8.9, 11.6
2012-01-24 03:00:00, 30.3633, -140.7013,  2.9, 358,  8.3, 12.8
2012-01-24 03:30:00, 30.3580, -140.7135,  4.0, 333,  9.3, 11.6
2012-01-24 04:00:00, 30.3527, -140.7256,  2.6, 314,  9.1,  9.8
2012-01-24 04:30:00, 30.3476, -140.7375,  2.8, 331,  7.4,  9.1
2012-01-24 05:00:00, 30.3427, -140.7489,  3.1, 319,  9.2, 11.6
2012-01-24 05:30:00, 30.3375, -140.7608,  3.9, 326,  9.5, 10.7
2012-01-24 06:00:00, 30.3324, -140.7723,  3.1, 306,  7.9, 10.7
2012-01-24 06:30:00, 30.3273, -140.7844,  2.4, 307,  7.7, 10.7
2012-01-24 07:00:00, 30.3224, -140.7955,  2.6, 314,  7.3, 11.6
2012-01-24 07:30:00, 30.3168, -140.8084,  2.9, 329,  8.3, 11.6
2012-01-24 08:00:00, 30.3109, -140.8221,  2.5, 302,  7.2,  9.8
2012-01-24 08:30:00, 30.3055, -140.8345,  2.8, 322,  8.3, 11.6
2012-01-24 09:00:00, 30.3002, -140.8467,  2.6, 313,  6.9,  9.8
2012-01-24 09:30:00, 30.2946, -140.8598,  2.2, 303,  7.3, 11.6
2012-01-24 10:00:00, 30.2889, -140.8726,  2.8, 307,  8.5,  9.8
2012-01-24 10:30:00, 30.2832, -140.8859,  2.3, 316,  8.3, 12.8
2012-01-24 11:00:00, 30.2773, -140.8995,  2.5, 306,  7.4, 10.7
2012-01-24 11:30:00, 30.2715, -140.9129,  2.0, 283,  7.5,  8.5
2012-01-24 12:00:00, 30.2658, -140.9260,  2.0, 299,  7.0, 10.7
2012-01-24 12:30:00, 30.2602, -140.9389,  2.4, 311,  7.4, 10.7
2012-01-24 13:00:00, 30.2548, -140.9514,  1.9, 272,  8.6,  9.1
2012-01-24 13:30:00, 30.2490, -140.9646,  1.9, 295,  6.4,  8.5
2012-01-24 14:00:00, 30.2434, -140.9777,  2.4, 322,  7.3, 10.7
2012-01-24 14:30:00, 30.2376, -140.9909,  2.2, 300,  8.5,  9.8
2012-01-24 15:00:00, 30.2322, -141.0034,  1.6, 292,  5.7, 10.7
2012-01-24 15:30:00, 30.2266, -141.0162,  2.2, 304,  8.7, 10.7
2012-01-24 16:00:00, 30.2212, -141.0287,  1.9, 294,  7.6, 10.7
2012-01-24 16:30:00, 30.2159, -141.0409,  2.0, 304,  6.2, 12.8
2012-01-24 17:00:00, 30.2106, -141.0531,  1.9, 313,  7.0, 12.8
2012-01-24 17:30:00, 30.2055, -141.0647,  2.2, 306,  6.9, 12.8
2012-01-24 18:00:00, 30.2008, -141.0755,  1.7, 318,  6.3,  9.8
2012-01-24 18:30:00, 30.1958, -141.0871,  1.9, 297,  6.5, 12.8
2012-01-24 19:00:00, 30.1905, -141.0992,  2.2, 292,  7.6, 12.8
2012-01-24 19:30:00, 30.1850, -141.1118,  1.7, 286,  5.7,  9.8
2012-01-24 20:00:00, 30.1797, -141.1241,  1.7, 282,  5.9, 12.8
2012-01-24 20:30:00, 30.1739, -141.1374,  2.4, 284,  7.2, 11.6
2012-01-24 21:00:00, 30.1680, -141.1509,  2.1, 295,  6.0, 11.6
2012-01-24 21:30:00, 30.1623, -141.1641,  2.1, 311,  6.9, 10.7
2012-01-24 22:00:00, 30.1564, -141.1775,  1.9, 307,  5.7, 11.6
2012-01-24 22:30:00, 30.1510, -141.1901,  1.8, 318,  6.2, 11.6
2012-01-24 23:00:00, 30.1452, -141.2032,  2.2, 294,  6.4, 11.6
2012-01-24 23:30:00, 30.1394, -141.2167,  1.8, 300,  5.5, 11.6
2012-01-25 00:00:00, 30.1330, -141.2312,  1.7, 279,  5.7, 10.7
2012-01-25 00:30:00, 30.1273, -141.2445,  1.9, 280,  6.3, 10.7
2012-01-25 01:00:00, 30.1212, -141.2585,  1.7, 271,  5.8,  9.1
2012-01-25 01:30:00, 30.1151, -141.2724,  1.9, 305,  6.4, 10.7
2012-01-25 02:00:00, 30.1087, -141.2870,  2.1, 260,  5.8, 11.6
2012-01-25 02:30:00, 30.1028, -141.3008,  2.0, 313,  5.9, 10.7
2012-01-25 03:00:00, 30.0967, -141.3146,  1.9, 298,  5.9, 11.6
2012-01-25 03:30:00, 30.0911, -141.3274,  2.0, 302,  6.5, 11.6
2012-01-25 04:00:00, 30.0859, -141.3395,  2.0, 314,  5.8, 11.6
2012-01-25 04:30:00, 30.0808, -141.3511,  2.2, 278,  7.5, 11.6
2012-01-25 05:00:00, 30.0760, -141.3623,  1.9, 280,  5.9,  9.8
2012-01-25 05:30:00, 30.0713, -141.3731,  1.9, 304,  6.4, 10.7
2012-01-25 06:00:00, 30.0666, -141.3837,  1.8, 292,  6.6, 11.6
2012-01-25 06:30:00, 30.0620, -141.3943,  2.1, 303,  6.8, 11.6
2012-01-25 07:00:00, 30.0572, -141.4053,  1.8, 302,  5.9, 11.6
2012-01-25 07:30:00, 30.0523, -141.4166,  2.2, 302,  8.0, 11.6
2012-01-25 08:00:00, 30.0472, -141.4281,  2.2, 294,  6.4,  9.1
2012-01-25 08:30:00, 30.0419, -141.4404,  2.0, 282,  6.8,  9.8
2012-01-25 09:00:00, 30.0367, -141.4523,  2.7, 302,  8.9, 21.3
2012-01-25 09:30:00, 30.0316, -141.4639,  2.2, 306,  8.0, 12.8
2012-01-25 10:00:00, 30.0266, -141.4754,  2.1, 272,  7.8, 11.6
2012-01-25 10:30:00, 30.0213, -141.4876,  2.2, 298,  7.2, 21.3
2012-01-25 11:00:00, 30.0163, -141.4991,  2.4, 292,  9.7, 21.3
2012-01-25 11:30:00, 30.0113, -141.5105,  2.7, 306,  9.0, 21.3
2012-01-25 12:00:00, 30.0063, -141.5219,  2.3, 284,  9.1, 18.3
2012-01-25 12:30:00, 30.0090, -141.5306,  2.3, 297,  8.7, 18.3
2012-01-25 13:00:00, 30.0174, -141.5373,  2.3, 289,  9.6, 14.2
2012-01-25 13:30:00, 30.0264, -141.5443,  2.3, 302,  9.2, 21.3
2012-01-25 14:00:00, 30.0282, -141.5538,  3.4, 315, 10.8, 18.3
2012-01-25 14:30:00, 30.0225, -141.5661,  2.4, 319,  8.4, 12.8
2012-01-25 15:00:00, 30.0165, -141.5789,  3.4, 302, 10.9, 18.3
2012-01-25 15:30:00, 30.0106, -141.5913,  2.6, 296,  9.4, 11.6
2012-01-25 16:00:00, 30.0048, -141.6035,  2.9, 291,  8.3, 11.6
2012-01-25 16:30:00, 29.9992, -141.6155,  2.7, 318,  8.2, 12.8
2012-01-25 17:00:00, 29.9938, -141.6268,  2.4, 318,  7.7, 11.6
2012-01-25 17:30:00, 29.9883, -141.6383,  2.7, 288,  8.7, 18.3
2012-01-25 18:00:00, 29.9827, -141.6503,  3.6, 301, 10.5, 18.3
2012-01-25 18:30:00, 29.9772, -141.6620,  3.7, 306,  9.4, 18.3
2012-01-25 19:00:00, 29.9719, -141.6730,  3.6, 301, 11.3, 16.0
2012-01-25 19:30:00, 29.9663, -141.6848,  2.6, 294,  8.2, 12.8
2012-01-26 03:30:59, 29.8773, -141.8724,  4.0, 305, 10.7, 14.2
2012-01-26 04:00:00, 29.8707, -141.8863,  2.7, 287,  7.6, 12.8
2012-01-26 04:30:00, 29.8637, -141.9012,  3.0, 313,  9.3, 14.2
2012-01-26 05:00:00, 29.8567, -141.9160,  3.2, 323, 10.2, 14.2
2012-01-26 05:30:00, 29.8496, -141.9308,  2.8, 261,  8.5, 16.0
2012-01-26 06:00:00, 29.8424, -141.9459,  3.5, 294,  9.1, 14.2
2012-01-26 06:30:00, 29.8353, -141.9609,  2.7, 306,  8.2, 14.2
2012-01-26 07:00:00, 29.8279, -141.9761,  2.8, 299,  9.1, 14.2
2012-01-26 07:30:00, 29.8206, -141.9920,  3.2, 315,  8.2, 12.8
2012-01-26 08:00:00, 29.8130, -142.0079,  3.5, 306,  9.3, 14.2
2012-01-26 08:30:00, 29.8054, -142.0238,  3.4, 310,  8.8, 16.0
2012-01-26 09:00:00, 29.7980, -142.0395,  3.1, 312,  8.1, 11.6
2012-01-26 09:30:00, 29.7908, -142.0543,  3.0, 320,  8.3, 14.2
2012-01-26 10:00:00, 29.7842, -142.0685,  3.4, 309,  9.4, 14.2
2012-01-26 10:30:00, 29.7770, -142.0835,  2.9, 305,  8.0, 14.2
2012-01-26 11:00:00, 29.7699, -142.0985,  2.9, 312,  8.4, 12.8
2012-01-26 11:30:00, 29.7626, -142.1140,  2.9, 318,  7.7, 14.2
2012-01-26 12:00:00, 29.7550, -142.1295,  3.2, 289,  8.3, 10.7
2012-01-26 12:30:00, 29.7478, -142.1450,  2.5, 322,  7.3, 11.6
2012-01-26 13:00:00, 29.7403, -142.1605,  3.6, 307,  9.6, 12.8
2012-01-26 13:30:00, 29.7331, -142.1760,  2.9, 310,  7.0, 12.8
2012-01-26 14:00:00, 29.7261, -142.1905,  2.8, 296,  7.6, 12.8
2012-01-26 14:30:03, 29.7190, -142.2054,  2.9, 301,  7.1, 11.6
2012-01-26 15:00:00, 29.7123, -142.2196,  2.0, 299,  6.4, 12.8
2012-01-26 15:30:00, 29.7055, -142.2336,  2.9, 302,  6.8, 12.8
2012-01-26 16:00:00, 29.6988, -142.2479,  2.7, 195,  6.6,  9.1
2012-01-26 16:30:00, 29.6923, -142.2614,  2.7, 317,  7.4, 12.8
2012-01-26 17:00:00, 29.6858, -142.2752,  2.9, 293,  7.8, 12.8
2012-01-26 17:30:00, 29.6790, -142.2894,  2.5, 318,  7.3, 11.6
2012-01-26 18:00:00, 29.6721, -142.3038,  2.5, 323,  6.9, 12.8
2012-01-26 18:30:00, 29.6652, -142.3183,  2.2, 311,  6.3, 12.8
2012-01-26 19:00:00, 29.6585, -142.3325,  2.8, 310,  7.9, 12.8
2012-01-26 19:30:00, 29.6516, -142.3469,  2.6, 322,  7.3, 12.8
2012-01-26 20:00:00, 29.6445, -142.3619,  2.6, 161,  7.2,  9.1
2012-01-26 20:30:00, 29.6377, -142.3761,  2.4, 154,  7.0,  8.5
2012-01-26 21:00:00, 29.6309, -142.3903,  2.6, 304,  7.0, 10.7
2012-01-26 21:30:00, 29.6243, -142.4041,  2.9, 301,  7.4, 11.6
2012-01-26 22:00:00, 29.6177, -142.4181,  2.4, 305,  6.4, 11.6
2012-01-26 22:30:00, 29.6110, -142.4321,  2.2, 307,  5.7, 12.8
2012-01-26 23:00:00, 29.6042, -142.4463,  2.5, 290,  6.4, 11.6
2012-01-26 23:30:00, 29.5975, -142.4603,  2.3, 307,  6.8, 11.6
2012-01-27 00:00:00, 29.5904, -142.4751,  2.9, 302,  7.7, 11.6
2012-01-27 00:30:00, 29.5831, -142.4904,  2.7, 263,  6.1, 10.7
2012-01-27 01:00:00, 29.5759, -142.5057,  2.6, 301,  6.1, 10.7
2012-01-27 01:30:00, 29.5684, -142.5215,  2.6, 279,  6.7, 11.6
2012-01-27 02:00:00, 29.5605, -142.5378,  3.0, 310,  7.1, 11.6
2012-01-27 02:30:00, 29.5527, -142.5542,  2.6, 161,  7.9,  9.1
2012-01-27 03:00:00, 29.5446, -142.5712,  2.9, 143,  6.5,  9.1
2012-01-27 03:30:00, 29.5368, -142.5873,  2.6, 120,  5.6,  7.1
2012-01-27 04:00:00, 29.5289, -142.6040,  2.5, 144,  5.8,  7.5
2012-01-27 04:30:00, 29.5210, -142.6204,  2.6, 141,  6.6,  6.7
2012-01-27 05:00:00, 29.5137, -142.6358,  2.7, 313,  7.3, 11.6
2012-01-27 05:30:00, 29.5063, -142.6511,  2.8, 313,  6.8, 10.7
2012-01-27 06:00:00, 29.4991, -142.6663,  2.3, 337,  7.1, 10.7
2012-01-27 06:30:00, 29.4920, -142.6811,  2.4, 170,  6.1,  9.8
2012-01-27 07:00:00, 29.4850, -142.6958,  2.6, 309,  6.7, 10.7
2012-01-27 07:30:00, 29.4782, -142.7100,  2.7, 306,  7.2, 11.6
2012-01-27 08:00:00, 29.4715, -142.7239,  2.6, 293,  7.3, 10.7
2012-01-27 08:30:00, 29.4651, -142.7374,  2.4, 306,  6.4, 10.7
2012-01-27 09:00:00, 29.4586, -142.7507,  2.4, 138,  6.2,  7.5
2012-01-27 09:30:00, 29.4525, -142.7635,  2.5, 110,  7.2,  8.5
2012-01-27 10:00:00, 29.4465, -142.7763,  2.8, 328,  6.6, 10.7
2012-01-27 10:30:00, 29.4403, -142.7893,  2.8, 123,  7.1,  8.5
2012-01-27 11:00:00, 29.4339, -142.8037,  2.5, 139,  5.7,  9.1
2012-01-27 11:30:00, 29.4269, -142.8170,  2.3, 295,  6.3, 11.6
2012-01-27 12:00:00, 29.4199, -142.8318,  2.3,  60,  7.1,  9.8
2012-01-27 12:30:00, 29.4128, -142.8467,  2.5, 153,  6.2,  8.5
2012-01-27 13:00:00, 29.4057, -142.8615,  2.2, 172,  6.0,  9.1
2012-01-27 13:30:00, 29.3986, -142.8762,  2.1, 145,  6.5,  7.5
2012-01-27 14:00:00, 29.3917, -142.8906,  2.3, 297,  7.6, 11.6
2012-01-27 14:30:00, 29.3848, -142.9052,  2.1, 191,  6.5,  9.8
2012-01-27 15:00:00, 29.3778, -142.9195,  2.3, 207,  6.4,  9.8
2012-01-27 15:30:00, 29.3704, -142.9350,  2.4, 129,  6.0,  9.1
2012-01-27 16:00:00, 29.3633, -142.9499,  2.3, 148,  6.5,  8.0
2012-01-27 16:30:00, 29.3563, -142.9644,  2.1, 333,  6.4, 11.6
2012-01-27 17:00:00, 29.3497, -142.9783,  2.3, 153,  5.7,  9.1
2012-01-27 17:30:00, 29.3433, -142.9917,  2.4, 147,  6.3,  7.5
2012-01-27 18:00:00, 29.3368, -143.0052,  2.0, 110,  6.1,  6.7
2012-01-27 18:30:00, 29.3307, -143.0179,  2.0, 128,  5.9,  7.5
2012-01-27 19:00:00, 29.3243, -143.0313,  1.9, 165,  6.0,  8.0
2012-01-27 19:30:00, 29.3176, -143.0449,  2.1, 159,  6.7,  8.5
2012-01-27 20:00:00, 29.3110, -143.0588,  2.1, 155,  6.5,  9.1
2012-01-27 20:30:00, 29.3042, -143.0730,  2.0, 132,  7.2,  8.0
2012-01-27 21:00:00, 29.2972, -143.0879,  1.9, 312,  5.8, 11.6
2012-01-27 21:30:00, 29.2896, -143.1035,  1.9,  87,  5.7,  8.5
2012-01-27 22:00:00, 29.2818, -143.1197,  2.2, 151,  6.1,  8.5
2012-01-27 22:30:00, 29.2739, -143.1360,  2.2, 306,  5.3, 11.6
2012-01-27 23:00:00, 29.2662, -143.1521,  2.1, 133,  5.6,  7.5
2012-01-27 23:30:00, 29.2588, -143.1678,  2.3, 289,  5.7, 10.7
2012-01-28 00:00:00, 29.2516, -143.1826,  2.4, 136,  6.3,  8.5
2012-01-28 01:00:00, 29.2381, -143.2106,  2.1, 120,  6.1,  8.0
2012-01-28 01:30:00, 29.2315, -143.2242,  2.2, 142,  6.4,  8.5
2012-01-28 02:00:00, 29.2254, -143.2369,  2.1,  87,  5.6, 14.2
2012-01-28 02:30:00, 29.2192, -143.2499,  2.0, 350,  5.6, 11.6
2012-01-28 03:00:00, 29.2178, -143.2623,  2.4, 295,  6.6, 10.7
2012-01-28 03:30:00, 29.2100, -143.2694,  2.3, 143,  6.2,  8.5
2012-01-28 04:00:00, 29.2039, -143.2818,  2.2, 115,  5.8,  9.1
2012-01-28 04:30:00, 29.1980, -143.2940,  2.1, 137,  5.9,  8.5
2012-01-28 05:00:00, 29.1920, -143.3065,  2.1, 324,  5.7, 10.7
2012-01-28 05:30:00, 29.1862, -143.3185,  2.2, 278,  6.7,  9.8
2012-01-28 06:00:00, 29.1805, -143.3304,  2.1, 126,  6.1,  7.5
2012-01-28 06:30:00, 29.1752, -143.3415,  2.1, 353,  5.8, 12.8
2012-01-28 07:00:00, 29.1697, -143.3530,  2.2, 136,  6.9,  8.5
2012-01-28 07:30:00, 29.1643, -143.3640,  2.1, 126,  6.1,  7.1
2012-01-28 08:00:00, 29.1588, -143.3754,  1.9, 171,  6.0,  9.1
2012-01-28 08:30:00, 29.1534, -143.3867,  2.3, 121,  7.2,  8.0
2012-01-28 09:00:00, 29.1488, -143.3954,  2.1, 121,  5.9,  8.0
2012-01-28 09:30:00, 29.1436, -143.4074,  2.3, 122,  6.7,  8.5
2012-01-28 10:00:00, 29.1379, -143.4189,  2.4, 136,  6.7,  8.5
2012-01-28 10:30:00, 29.1321, -143.4308,  2.0, 123,  5.5,  8.5
2012-01-28 11:00:00, 29.1265, -143.4426,  2.1, 130,  6.7,  7.5
2012-01-28 11:30:00, 29.1209, -143.4542,  2.0, 134,  5.6,  8.0
2012-01-28 12:00:00, 29.1149, -143.4665,  1.9, 125,  6.3,  8.5
2012-01-28 12:30:00, 29.1084, -143.4800,  2.3, 121,  7.5,  8.5
2012-01-28 13:00:00, 29.1017, -143.4941,  2.5, 149,  6.6,  8.5
2012-01-28 23:30:00, 28.9734, -143.7599,  2.1, 128,  6.0,  8.0
2012-01-29 00:00:00, 28.9680, -143.7713,  2.1, 121,  5.9,  9.1
2012-01-29 00:30:00, 28.9628, -143.7818,  2.5, 134,  7.3,  8.5
2012-01-29 01:00:00, 28.9579, -143.7919,  1.9,  97,  6.8,  9.8
2012-01-29 01:30:00, 28.9530, -143.8021,  2.1, 123,  7.0,  8.5
